2026-07-08 19:50:24,191 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lower Leg-2
2026-07-08 19:50:24,192 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Lower Leg-2
2026-07-08 19:50:24,193 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lower Leg-2
2026-07-08 19:50:24,194 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Body-1
2026-07-08 19:50:24,195 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Body-1
2026-07-08 19:50:24,197 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Body-1
2026-07-08 19:50:24,198 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from upper hand-1
2026-07-08 19:50:24,199 INFO  ExportHelperExtension.cs: 1136 - Found 36 in upper hand-1
2026-07-08 19:50:24,200 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in upper hand-1
2026-07-08 19:50:24,201 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from upper hand-3
2026-07-08 19:50:24,203 INFO  ExportHelperExtension.cs: 1136 - Found 36 in upper hand-3
2026-07-08 19:50:24,204 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in upper hand-3
2026-07-08 19:50:24,205 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lower hand-2
2026-07-08 19:50:24,206 INFO  ExportHelperExtension.cs: 1136 - Found 33 in lower hand-2
2026-07-08 19:50:24,207 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lower hand-2
2026-07-08 19:50:24,208 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from head-1
2026-07-08 19:50:24,209 INFO  ExportHelperExtension.cs: 1136 - Found 37 in head-1
2026-07-08 19:50:24,210 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in head-1
2026-07-08 19:50:24,211 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lower hand-1
2026-07-08 19:50:24,212 INFO  ExportHelperExtension.cs: 1136 - Found 33 in lower hand-1
2026-07-08 19:50:24,214 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lower hand-1
